id,degree,betweenesscentrality,weighted degree
6c89e677c6263d8a,1,0.00,1
8342c9758a4875bd,1,0.00,1
74ec621f2de871e6,1,0.00,1
a3cada2c,1,0.00,1
c0e8f3bf8a4875bd,1,0.00,1
5fcaba9a5096d134,1,0.00,1
a760ac8d744ae245,1,0.00,1
f0794b9676dc4769,1,0.00,1
01425298375c3d47,1,0.00,1
3fad29908a4875bd,1,0.00,1
7bd61702779d90c2,1,0.00,1
0ffc37546569eeb3,1,0.00,1
f4822f42bd328473,1,0.00,1
f10ae0fa4962150e,1,0.00,1
923500c3,1,0.00,1
5fd3491a5ef191d3,1,0.00,1
b307d39f4ea23a13,1,0.00,1
a6e14e1f2203a096,1,0.00,1
593f8c1836d749e5,1,0.00,1
938551681f0bc64f,1,0.00,1
53e04815c6263d8a,1,0.00,1
17e5636c,1,0.00,1
5004a905779d90c2,1,0.00,1
f9deb6ddf07e20f8,1,0.00,1
79a1617b158e4944,1,0.00,1
a8c8825f36d749e5,1,0.00,1
09f9470d260bcecc,1,0.00,1
7acedd95,1,0.00,1
633f8b618b1aa260,1,0.00,1
eca1c6f984ebbcd4,1,0.00,1
80227c00,1,0.00,1
e4f6e123f5267723,1,0.00,1
73a3ad100eb711ec,1,0.00,1
5f2b96510dedddc5,1,0.00,1
0afebc14d787e91b,1,0.00,1
bf8f00a849023af8,1,0.00,1
d82523d8ff065cf0,1,0.00,1
159db7967120e05e,1,0.00,1
c3d76b93a0f5f879,1,0.00,1
c54b92488a4875bd,1,0.00,1
5653eb62be87996b,1,0.00,1
23671e948a4875bd,1,0.00,1
6c15023a987b276c,1,0.00,1
6ff2593174de3ee6,1,0.00,1
1cf297167fdd04d2,1,0.00,1
9e33a4994ea23a13,1,0.00,1
0561eb1f1f0bc64f,1,0.00,1
33db596536d749e5,1,0.00,1
4bd07d398b1aa260,1,0.00,1
614c4e99a94d1405,1,0.00,1
a8536f3a5096d134,1,0.00,1
271bb0601aa0e912,1,0.00,1
78d0a42605e70df4,1,0.00,1
f0bfdd9310bdc601,1,0.00,1
7b66230004f5b394,1,0.00,1
4e9c02fad25693ce,1,0.00,1
86a7e9760ea40c5b,1,0.00,1
16338a631f0bc64f,1,0.00,1
8a9459c0,1,0.00,1
9e2babc0779d90c2,1,0.00,1
398b4c8ea0f5f879,1,0.00,1
f1aacf8bc6263d8a,1,0.00,1
ce29f38cfd250d26,1,0.00,1
099e6673889ad79d,1,0.00,1
22f933871f0bc64f,1,0.00,1
76d8e8a0,1,0.00,1
fb2e349f8d96a23d,1,0.00,1
e4d44f228ce34352,1,0.00,1
9eacc9c816954458,1,0.00,1
d3f088a384ebbcd4,1,0.00,1
1cf297163bc980aa,1,0.00,1
a4f378115db079b5,1,0.00,1
c1e05998fbec56bc,1,0.00,1
d087c5950dedddc5,1,0.00,1
77b470e8801b384c,1,0.00,1
b0c70d1f4962150e,1,0.00,1
4599d8c8ff065cf0,1,0.00,1
ac77b71a3de05cb4,1,0.00,1
e7bf7aa8be6db1d7,1,0.00,1
24a76e95d25693ce,1,0.00,1
f1fa2ffd0bc44f2a,1,0.00,1
9cac7835,1,0.00,1
c87dc001cdf6ea96,1,0.00,1
2c3be657be87996b,1,0.00,1
dfcae92efbec56bc,1,0.00,1
925c319584ebbcd4,1,0.00,1
6fe780381f0bc64f,1,0.00,1
5fb8e1d1d6b5c09e,1,0.00,1
8088d6be0fadd2fe,1,0.00,1
61e05c7444801bc1,1,0.00,1
4af49d96,1,0.00,1
1b045cbf,1,0.00,1
04596fb06332421a,1,0.00,1
4d5346d5fce66524,1,0.00,1
df965bc9711ee120,1,0.00,1
a4bdb5d004f5b394,1,0.00,1
0e9fdfcdd787e91b,1,0.00,1
dc8714850fadd2fe,1,0.00,1
0489ce3f1f883dc7,1,0.00,1
cabd82531f0bc64f,1,0.00,1
721ced04be74e6fe,1,0.00,1
23938d15eee53df3,1,0.00,1
6f8e949184ebbcd4,1,0.00,1
9f6252777feb67f8,1,0.00,1
d1ecfe2eeb1347a0,1,0.00,1
f812e660f4fffcd0,1,0.00,1
10dd9173a5bce124,1,0.00,1
8802bfdf31368961,1,0.00,1
d6affd3e,1,0.00,1
3e44041fa0f5f879,1,0.00,1
6b4d4cd7a8d2c4cf,1,0.00,1
80bf7af80eb711ec,1,0.00,1
7ed30f6c7b75d3a6,1,0.00,1
647eda431f0bc64f,1,0.00,1
2f22c6145db079b5,1,0.00,1
c9c7b44399e427c9,1,0.00,1
116faff42203a096,1,0.00,1
8f44cf224ea23a13,1,0.00,1
1db2bef1553f099b,1,0.00,1
0c2364f3c144e605,1,0.00,1
24c28956711ee120,1,0.00,1
ce469c4feee53df3,1,0.00,1
136d3d57553f099b,1,0.00,1
9f4644ab779d90c2,1,0.00,1
8d60eea262062c1e,1,0.00,1
83b564b036c6b1de,1,0.00,1
05a43143c6263d8a,1,0.00,1
8ac8b86c1dcccfd5,1,0.00,1
2889b254edead9f4,1,0.00,1
e3f50d4b78259b0a,1,0.00,1
c414a21b8a4875bd,1,0.00,1
12d6d6a84ea23a13,1,0.00,1
23aa0e121e5925f1,1,0.00,1
fa3e3b76ad0177e7,1,0.00,1
8fb1c811711ee120,1,0.00,1
9c407dbac6263d8a,1,0.00,1
951880d95db079b5,1,0.00,1
8d22a1821f0bc64f,1,0.00,1
478ca48e36d749e5,1,0.00,1
30eb46ae8a4875bd,1,0.00,1
30688be6f186d2e8,1,0.00,1
c8e617a7f186d2e8,1,0.00,1
6c5ed5a1f87e93a5,1,0.00,1
4380cde55db079b5,1,0.00,1
06a7d97fff065cf0,1,0.00,1
3564aa803de05cb4,1,0.00,1
dd0330e0a5bce124,1,0.00,1
54c293f77abbbd5c,1,0.00,1
bc664955ce576f14,1,0.00,1
94e0f55e,1,0.00,1
a1aa5a7dc3825bbb,1,0.00,1
50c82582be87996b,1,0.00,1
8b4a03698d96a23d,1,0.00,1
aca53c34,1,0.00,1
4eaa4f563bd9e8e7,1,0.00,1
f6397fcc1f0bc64f,1,0.00,1
9cfc7e40,1,0.00,1
c68fabd533ef0197,1,0.00,1
7c36020a8a4875bd,1,0.00,1
7e8bde111f0bc64f,1,0.00,1
f63178ae711ee120,1,0.00,1
d01c66cf0eb711ec,1,0.00,1
48f9251aa8d2c4cf,1,0.00,1
133028801f0bc64f,1,0.00,1
828ee0d14707356d,1,0.00,1
973bfb08a0f5f879,1,0.00,1
15413898fce66524,1,0.00,1
f43c9e6d1aa0e912,1,0.00,1
369a9a32,1,0.00,1
7424f4fda0f5f879,1,0.00,1
357e7b39d787e91b,1,0.00,1
2c98efc36afc734f,1,0.00,1
11491c9c02635b69,1,0.00,1
a556cd1fe9b8d8d7,1,0.00,1
63706058,1,0.00,1
8f44cf2223885c9e,1,0.00,1
d8046ce95096d134,1,0.00,1
6b3c2dab1ccc7835,1,0.00,1
c3501bd57dc3b26e,1,0.00,1
0165c1db375c3d47,1,0.00,1
f2d39d5481b42528,1,0.00,1
5d5ab8fe3f67c4c4,1,0.00,1
27809fef553f099b,1,0.00,1
2a8a65fdedead9f4,1,0.00,1
a81fa72688fe1d5d,1,0.00,1
1143903684ebbcd4,1,0.00,1
843ec320b4920c7e,1,0.00,1
d16c79cf0eb711ec,1,0.00,1
1cc42ef1be87996b,1,0.00,1
7b9e9ecb0dedddc5,1,0.00,1
edee1ba18a4875bd,1,0.00,1
d29e88008a4875bd,1,0.00,1
a461615236d749e5,1,0.00,1
884297d2d787e91b,1,0.00,1
1a06bebb,1,0.00,1
5f45e0ad,1,0.00,1
0c3b2bc31ccc7835,1,0.00,1
e98558c4,1,0.00,1
c58fe032421872ab,1,0.00,1
bd52793f8a4875bd,1,0.00,1
6a86ab340eb711ec,1,0.00,1
67d33be436d749e5,1,0.00,1
06669e0a4ea23a13,1,0.00,1
35a387204ea23a13,1,0.00,1
72c80f863bd9e8e7,1,0.00,1
76c67f4f275fc61c,1,0.00,1
93428ad5ecb851b2,1,0.00,1
6b9feefc,1,0.00,1
fe409c1c7abbbd5c,1,0.00,1
3e790b92d787e91b,1,0.00,1
caf3613eecb851b2,1,0.00,1
5f898e12260bcecc,1,0.00,1
9e8e0abc7dc3b26e,1,0.00,1
b02ea737d4897fef,1,0.00,1
b62395d60205329f,1,0.00,1
76df963c977a2929,1,0.00,1
545eff4a4ea23a13,1,0.00,1
6ddae1b9,1,0.00,1
a59a0cc2c6263d8a,1,0.00,1
a6df415d553f099b,1,0.00,1
04fbbcd7,1,0.00,1
6fa6983c76759795,1,0.00,1
8288e6b96569eeb3,1,0.00,1
15a9661276dc4769,1,0.00,1
0b930b3a7abbbd5c,1,0.00,1
bc406d8fd25693ce,1,0.00,1
e1a6e8d20eb711ec,1,0.00,1
d5c6c84becb851b2,1,0.00,1
11c12eb4d787e91b,1,0.00,1
ac3b51b98a4875bd,1,0.00,1
8f2a29a256f254f5,1,0.00,1
5b1f94b98573f438,1,0.00,1
fa066a93,1,0.00,1
77d7d3f236d749e5,1,0.00,1
847df7c5d787e91b,1,0.00,1
e9bf176036d749e5,1,0.00,1
0930c02613472f46,1,0.00,1
7cf7421ba0f5f879,1,0.00,1
87e5e9c143a30462,1,0.00,1
f822e1ad,1,0.00,1
488a9a3eaaffed8f,1,0.00,1
c787ad7de12e75cd,1,0.00,1
fc3112aaf39b265e,1,0.00,1
baea8c1276dc4769,1,0.00,1
93569074be74e6fe,1,0.00,1
8ca308176e1e2240,1,0.00,1
6eb3f5d61f0bc64f,1,0.00,1
01b8dda880b1a1d2,1,0.00,1
51868e1936d749e5,1,0.00,1
cf3c1153711ee120,1,0.00,1
6fdf1afac94fff1a,1,0.00,1
c6563308f39b265e,1,0.00,1
161a267c711ee120,1,0.00,1
90780729,1,0.00,1
c65633081ccc7835,1,0.00,1
6ebdecdfd787e91b,1,0.00,1
31515fb288fe1d5d,1,0.00,1
6f3a243bd787e91b,1,0.00,1
0467b2f81ccc7835,1,0.00,1
122c34327e4efdcd,1,0.00,1
742c72605096d134,1,0.00,1
afb546aa3e7932d7,1,0.00,1
d03a1ab676dc4769,1,0.00,1
b854b4730989142d,1,0.00,1
8c56e2b96569eeb3,1,0.00,1
dc30bba165c93b38,1,0.00,1
794cab42779d90c2,1,0.00,1
cca86f23e12e75cd,1,0.00,1
e4f6e12381b42528,1,0.00,1
dc3b367e8a4875bd,1,0.00,1
1cf29716b50d2bf4,1,0.00,1
b6569dbb1f0bc64f,1,0.00,1
32c37c1d0153a639,1,0.00,1
ac77b71a8a4875bd,1,0.00,1
1f00d7bf158e4944,1,0.00,1
558e0707673729ee,1,0.00,1
8e080141aad45b01,1,0.00,1
102d915b779d90c2,1,0.00,1
88d3bffd375c3d47,1,0.00,1
589e481dcd5b1559,1,0.00,1
3b001610a0f5f879,1,0.00,1
4ee9b602d787e91b,1,0.00,1
6ceb807e04f5b394,1,0.00,1
ddd2926e9db53c3c,1,0.00,1
89eae3c28a4875bd,1,0.00,1
03933db61f0bc64f,1,0.00,1
99293f927abbbd5c,1,0.00,1
1693665c7fce49a8,1,0.00,1
7caff0c60bc44f2a,1,0.00,1
9d73cf161ccc7835,1,0.00,1
31fa3c7eb50d2bf4,1,0.00,1
05d9776acab7ad1c,1,0.00,1
009e9b39c144e605,1,0.00,1
25b651263bd9e8e7,1,0.00,1
cea53ddef39b265e,1,0.00,1
0f941ff0f07e20f8,1,0.00,1
a9669f3c16954458,1,0.00,1
8ca59ecd,1,0.00,1
27fd4e5d711ee120,1,0.00,1
e14aa76d1f0bc64f,1,0.00,1
9eb367a0,1,0.00,1
a4eec501779d90c2,1,0.00,1
3ea3a7f831f63ca2,1,0.00,1
5ffa0ec0a9fb0439,1,0.00,1
a326c4960eb711ec,1,0.00,1
992c5875b4b19c97,1,0.00,1
12c3d7001f0bc64f,1,0.00,1
d25e9fe494405e6a,1,0.00,1
9a8d64dcecb851b2,1,0.00,1
d5e45765,1,0.00,1
05152f4c23885c9e,1,0.00,1
7357d5f16332421a,1,0.00,1
074730325096d134,1,0.00,1
d3dfc913275fc61c,1,0.00,1
fea9f07d8fb776fd,1,0.00,1
daac5b53f39b265e,1,0.00,1
cecc071d2203a096,1,0.00,1
8ce11055a0f5f879,1,0.00,1
957fa348b4191635,1,0.00,1
1ff918eccf7075a3,1,0.00,1
9ddc11828a4875bd,1,0.00,1
da1588d6cab7ad1c,1,0.00,1
f366bd95396fa7b8,1,0.00,1
6b9769f20fadd2fe,1,0.00,1
348533f20eb711ec,1,0.00,1
5ca7944b84ebbcd4,1,0.00,1
e25dede41f0bc64f,1,0.00,1
22c83302aad45b01,1,0.00,1
e37c5487a5bce124,1,0.00,1
48451b8b711ee120,1,0.00,1
e80350dc06fbfd42,1,0.00,1
5f329dd35096d134,1,0.00,1
f79fd31913555279,1,0.00,1
cdc6f171a0f5f879,1,0.00,1
10cf76271ccc7835,1,0.00,1
0ccb3bf48a4875bd,1,0.00,1
af2b186a05e70df4,1,0.00,1
5f374b3f7abbbd5c,1,0.00,1
4658b4c3293291c1,1,0.00,1
cdaf89e581892725,1,0.00,1
782e2d2c76dc4769,1,0.00,1
edc3147b6186a025,1,0.00,1
d070de5e84ebbcd4,1,0.00,1
780f69e83bd9e8e7,1,0.00,1
e05e3ff71f0bc64f,1,0.00,1
0db890de44801bc1,1,0.00,1
ef302751fa374547,1,0.00,1
21e7ca3984ebbcd4,1,0.00,1
c0c7cc635db079b5,1,0.00,1
a8d8ce516332421a,1,0.00,1
77f32a1961ca3ec0,1,0.00,1
ec3dd7fe93dd64c2,1,0.00,1
19b4af680eb711ec,1,0.00,1
5a194bb81f0bc64f,1,0.00,1
db2bd7179dd895e4,1,0.00,1
6c0e1d7f8f6dfa09,1,0.00,1
bf12deaeb3f4c8ce,1,0.00,1
a88e137a76dc4769,1,0.00,1
13076c1b8a4875bd,1,0.00,1
4c719e74158e4944,1,0.00,1
b8d18f5bf39b265e,1,0.00,1
0accc299779d90c2,1,0.00,1
7a0dcc05,1,0.00,1
858f98b04c8aeb60,1,0.00,1
caade152,1,0.00,1
2799c4ded787e91b,1,0.00,1
eb20fc8001dbc3bc,1,0.00,1
97ce76e315744681,1,0.00,1
baf44d2b4ea23a13,1,0.00,1
9dabd653,1,0.00,1
56aed0a289416188,1,0.00,1
3e790b92711ee120,1,0.00,1
6ab5228760f13afb,1,0.00,1
4496d10fecb851b2,1,0.00,1
eae737f4,1,0.00,1
ebb861856332421a,1,0.00,1
9f869511b50d2bf4,1,0.00,1
608270888a4875bd,1,0.00,1
42c58ba836d749e5,1,0.00,1
71682fc2e24c8b65,1,0.00,1
30290422,1,0.00,1
af4a9787d787e91b,1,0.00,1
6b5094bc6332421a,1,0.00,1
41ecbeac711ee120,1,0.00,1
7772d5731f0bc64f,1,0.00,1
21f4cdb1be74e6fe,1,0.00,1
769c0e5a8a4875bd,1,0.00,1
7748a9471f0bc64f,1,0.00,1
a1a39ccc,1,0.00,1
369686e686030d43,1,0.00,1
18e187e66f1a5911,1,0.00,1
fca2434081b42528,1,0.00,1
ef536c17d25693ce,1,0.00,1
5864af455096d134,1,0.00,1
5f0564fcd1b0c050,1,0.00,1
c9356742277e7b8c,1,0.00,1
ff02c3e4158e4944,1,0.00,1
7228683536d749e5,1,0.00,1
a90435a3d787e91b,1,0.00,1
3c301719feacaaee,1,0.00,1
78a41111711ee120,1,0.00,1
c0396dea1aa0e912,1,0.00,1
ec538ab74ea23a13,1,0.00,1
a510ef654ceb2e0b,1,0.00,1
db0231ca6332421a,1,0.00,1
1cf33d0fc6263d8a,1,0.00,1
8c7713f5ff065cf0,1,0.00,1
bb29276f779d90c2,1,0.00,1
0d287353375c3d47,1,0.00,1
3c3552a01aa0e912,1,0.00,1
5a0b3321,1,0.00,1
c5a04cbe1f0bc64f,1,0.00,1
488a9a3e41971090,1,0.00,1
2e285e6e711ee120,1,0.00,1
e218c17b3bd9e8e7,1,0.00,1
46d940c1,1,0.00,1
59050ed2897aafd7,1,0.00,1
9d67776abe6db1d7,1,0.00,1
ebc2cf1c,1,0.00,1
9a4cad08779d90c2,1,0.00,1
c7eb33ba4ea23a13,1,0.00,1
3a9bcdb0d787e91b,1,0.00,1
6c52448da8d2c4cf,1,0.00,1
64a9a2b5b7e932e7,1,0.00,1
48451b8b24f6b932,1,0.00,1
c0d2eb89d787e91b,1,0.00,1
ba03c8feab145aa1,1,0.00,1
932c00de2203a096,1,0.00,1
aa87b6954fa8d553,1,0.00,1
978a78d805e70df4,1,0.00,1
32c2ed0f779d90c2,1,0.00,1
6e691f8e49ea3580,1,0.00,1
4207f1e2e981565c,1,0.00,1
ac5cea218a4875bd,1,0.00,1
05c5b570779d90c2,1,0.00,1
ac40d04b4962150e,1,0.00,1
92010d84ca5aca47,1,0.00,1
f9cf154b2203a096,1,0.00,1
f45a29bc,1,0.00,1
8c067defc6e3d835,1,0.00,1
13d80e064af5f36a,1,0.00,1
f8c5acb5ad0177e7,1,0.00,1
2d0c3459,1,0.00,1
d6f2dee288fe1d5d,1,0.00,1
1b6d54ac6569eeb3,1,0.00,1
5476b5e7fbec56bc,1,0.00,1
b4fbaa59711ee120,1,0.00,1
70f9969d128f4ba1,1,0.00,1
5494d69503683bd4,1,0.00,1
ac624304d4897fef,1,0.00,1
f695763f5096d134,1,0.00,1
0933dacc1f0bc64f,1,0.00,1
95a9a368ecb851b2,1,0.00,1
bb2a9e98293291c1,1,0.00,1
1a033da2c730b3c6,1,0.00,1
f15b649207df03b2,1,0.00,1
edff15cbd787e91b,1,0.00,1
34bc4ec2a0f5f879,1,0.00,1
202fe2f2f016b9df,1,0.00,1
ef22a79c779d90c2,1,0.00,1
175a6d65d787e91b,1,0.00,1
89c02e5776dc4769,1,0.00,1
cb8a5cb58b1aa260,1,0.00,1
11b6fcf8d7aa863b,1,0.00,1
b5956cafedead9f4,1,0.00,1
e54c134444801bc1,1,0.00,1
0489ce3ffeacaaee,1,0.00,1
93a1f11e,1,0.00,1
2aa955dd,1,0.00,1
645962b26569eeb3,1,0.00,1
6b9769f20f086703,1,0.00,1
3b0500eb8a4875bd,1,0.00,1
0927e1e4887d6ab8,1,0.00,1
1a032aea43a30462,1,0.00,1
f4dab8198ce34352,1,0.00,1
cbbe221799e427c9,1,0.00,1
a241fd4e0989142d,1,0.00,1
1ce838e77abbbd5c,1,0.00,1
35ff93622cd8ff6d,1,0.00,1
6b9769f2cbb77256,1,0.00,1
31e2d9699f712796,1,0.00,1
de5f7cf076dc4769,1,0.00,1
488a9a3ec730b3c6,1,0.00,1
67eae16a,1,0.00,1
d5f9635f,1,0.00,1
ddbe3b31779d90c2,1,0.00,1
d3c7f33fd787e91b,1,0.00,1
d4e992b384ebbcd4,1,0.00,1
fda770c7711ee120,1,0.00,1
b7531dbb5db079b5,1,0.00,1
68317eea1f0bc64f,1,0.00,1
bab080292203a096,1,0.00,1
056d6dd9,1,0.00,1
97dfec06aaffed8f,1,0.00,1
49c8d74c44956a24,1,0.00,1
6119898ac144e605,1,0.00,1
b033df1bc038c37d,1,0.00,1
b9b604c8744ae245,1,0.00,1
494380198ce34352,1,0.00,1
44c29ec881b42528,1,0.00,1
36cb4989c64f1736,1,0.00,1
0e925dec2203a096,1,0.00,1
a8536f3a5db079b5,1,0.00,1
1a31e11a56f23684,1,0.00,1
13be58b4ecb851b2,1,0.00,1
662fd06d38c63a3a,1,0.00,1
693bff3e4ea23a13,1,0.00,1
b4721498a0f5f879,1,0.00,1
d9ca97054ea23a13,1,0.00,1
2418fa5ea4b6f65b,1,0.00,1
ff1c4f7999115329,1,0.00,1
206cef6072a00661,1,0.00,1
f9645f7f711ee120,1,0.00,1
5a683cfb8a4875bd,1,0.00,1
d7efce46,1,0.00,1
e814a6cec6263d8a,1,0.00,1
03ddedf8779d90c2,1,0.00,1
3208febc8571106b,1,0.00,1
ab51fdf0d787e91b,1,0.00,1
b304736f1f0bc64f,1,0.00,1
277cde617fdd04d2,1,0.00,1
8787aae6c464aa46,1,0.00,1
96e4504f8a4875bd,1,0.00,1
88232fbbc4cff2ea,1,0.00,1
1db6b8c4260bcecc,1,0.00,1
f5c110458a4875bd,1,0.00,1
c60dc0bfe9b8d8d7,1,0.00,1
a6ce94b84962150e,1,0.00,1
1d41edeb,1,0.00,1
6f16eda88a4875bd,1,0.00,1
c8c00acb84ebbcd4,1,0.00,1
8979fcec1aa0e912,1,0.00,1
8920414fc6263d8a,1,0.00,1
5a5206104ea23a13,1,0.00,1
9050f80cecb851b2,1,0.00,1
5f9d3b6c5096d134,1,0.00,1
b4983313375c3d47,1,0.00,1
4aa5c38cf39b265e,1,0.00,1
71373a55889ad79d,1,0.00,1
9805399a,1,0.00,1
fddfcc885096d134,1,0.00,1
01a943d91f0bc64f,1,0.00,1
6a86ab341ccc7835,1,0.00,1
59057b4ebe87996b,1,0.00,1
f373e78c654c8d23,1,0.00,1
2adb528005e70df4,1,0.00,1
30a1fe1bc6263d8a,1,0.00,1
d7234c486332421a,1,0.00,1
0d54829b8a4875bd,1,0.00,1
82f5dc8b76dc4769,1,0.00,1
1aad78cb1ccc7835,1,0.00,1
82467ffdcc1e3ed4,1,0.00,1
e729cf2ec6263d8a,1,0.00,1
f3125d6856e6ab1d,1,0.00,1
cb3a29d718d8fb90,1,0.00,1
d7e979fd3bd9e8e7,1,0.00,1
82cdcd64,1,0.00,1
30817046,1,0.00,1
9eec75db7abbbd5c,1,0.00,1
081694471f0bc64f,1,0.00,1
648e8328cdf6ea96,1,0.00,1
506da536a0f5f879,1,0.00,1
7061429d64a7b95b,1,0.00,1
7d63d85a7abbbd5c,1,0.00,1
a93c05e11f0bc64f,1,0.00,1
32c3845e,1,0.00,1
0489ce3fd4527c28,1,0.00,1
5d74d599f26c4c0e,1,0.00,1
3d7dd1f15ec45883,1,0.00,1
e5169228744ae245,1,0.00,1
eb25c7cb0eb711ec,1,0.00,1
9db57c6c8a4875bd,1,0.00,1
6b585566,1,0.00,1
d2995dadee007ad3,1,0.00,1
d50e388724f6b932,1,0.00,1
51002b947eef184d,1,0.00,1
05a5bb11daa861e9,1,0.00,1
07b0b2f3e9b8d8d7,1,0.00,1
c3625a3784ebbcd4,1,0.00,1
ca7ff7d53bd9e8e7,1,0.00,1
59ac940d0671f8e1,1,0.00,1
b7222373,1,0.00,1
4a656b11ecb851b2,1,0.00,1
78a3483a8a4875bd,1,0.00,1
ae3146bde9b8d8d7,1,0.00,1
7b91ee64711ee120,1,0.00,1
c69195e6c6263d8a,1,0.00,1
2cecf0c09868c918,1,0.00,1
e8125f251610002a,1,0.00,1
d16ca136711ee120,1,0.00,1
22e1481ebe87996b,1,0.00,1
9b1fe2783de05cb4,1,0.00,1
e69bd7c26332421a,1,0.00,1
207c1dea24f6b932,1,0.00,1
9d9cb312ce12dd72,1,0.00,1
e4d691944ceb2e0b,1,0.00,1
d991ebedbe6db1d7,1,0.00,1
06d9788ad056b4bf,1,0.00,1
f713fb9184ebbcd4,1,0.00,1
a02d5f5c,1,0.00,1
6c53fab3f134d5fa,1,0.00,1
806098994c8aeb60,1,0.00,1
40cad0ef1a449446,1,0.00,1
e3b1e3926332421a,1,0.00,1
dc051476fce66524,1,0.00,1
289e87c8be6db1d7,1,0.00,1
310adcbd76dc4769,1,0.00,1
894a5f383bc980aa,1,0.00,1
488a9a3ef87e93a5,1,0.00,1
3541e483711ee120,1,0.00,1
c416fa0c711ee120,1,0.00,1
e09888746332421a,1,0.00,1
ca399d8f,1,0.00,1
a8a3e614,1,0.00,1
3122e2b2,1,0.00,1
4c4c5c41779d90c2,1,0.00,1
3e2377374ea23a13,1,0.00,1
2992f8e3,1,0.00,1
75db7ba0,1,0.00,1
45d1071e76dc4769,1,0.00,1
3f8c7dd736d749e5,1,0.00,1
bb05a63b7abbbd5c,1,0.00,1
cecc071d84ebbcd4,1,0.00,1
66857a15ed740e60,1,0.00,1
f193648e2cd8ff6d,1,0.00,1
a4cff1304ceb2e0b,1,0.00,1
d4d2d9888a4875bd,1,0.00,1
181cd32778d9bd10,1,0.00,1
b4922485c6263d8a,1,0.00,1
ceffea696332421a,1,0.00,1
3ea868be,1,0.00,1
a833d87a,1,0.00,1
3567c1b2cab7ad1c,1,0.00,1
caee7d09ad328c4d,1,0.00,1
3096d797,1,0.00,1
37b3fd2c84ebbcd4,1,0.00,1
d1bcad763bd9e8e7,1,0.00,1
65f603d0375c3d47,1,0.00,1
a27ad419be74e6fe,1,0.00,1
7029688ff39b265e,1,0.00,1
d95aacc59db53c3c,1,0.00,1
fdd1c338840161a0,1,0.00,1
5f6c35e4,1,0.00,1
c7ea7ba2779d90c2,1,0.00,1
efcd0a5a,1,0.00,1
29fcf04e779d90c2,1,0.00,1
16bfbdfddab823eb,1,0.00,1
e2d4c08bcdf6ea96,1,0.00,1
47a733b878d9bd10,1,0.00,1
a124c4cb,1,0.00,1
12482a4b36a30aeb,1,0.00,1
2f323f36f60c2fd3,1,0.00,1
95bd417a36a30aeb,1,0.00,1
2863135a6ae7fb43,1,0.00,1
ef987f2d1ccc7835,1,0.00,1
15d395440671f8e1,1,0.00,1
6aa729b5d787e91b,1,0.00,1
2ecab3028a4875bd,1,0.00,1
958b16390eb711ec,1,0.00,1
cdf180a7737e5d8b,1,0.00,1
5c79431076dc4769,1,0.00,1
4e35a3df6332421a,1,0.00,1
e6a33cb3b4d21d55,1,0.00,1
2abdf74272db2497,1,0.00,1
9fd9643da5bce124,1,0.00,1
d0729ca6,1,0.00,1
9ec706e6,1,0.00,1
068db7503de05cb4,1,0.00,1
2e08e35376dc4769,1,0.00,1
940b07b41f0bc64f,1,0.00,1
7405f3ba,1,0.00,1
f2d64db9d4897fef,1,0.00,1
11561eea2203a096,1,0.00,1
87b57f1316954458,1,0.00,1
75382aaa56f254f5,1,0.00,1
865034154ea23a13,1,0.00,1
67e2705a779d90c2,1,0.00,1
9fb967cedb2c36d9,1,0.00,1
bcee0f0a0dedddc5,1,0.00,1
bd58c5db,1,0.00,1
a1e99bce2203a096,1,0.00,1
0489921fe7af350c,1,0.00,1
b3eaa702158e4944,1,0.00,1
4555f07b,1,0.00,1
8581e29ea0f5f879,1,0.00,1
bd1016f93bd9e8e7,1,0.00,1
f97874d668408ceb,1,0.00,1
5a2438aa8a4875bd,1,0.00,1
6752c29e4ea23a13,1,0.00,1
b67d2f9c1f0bc64f,1,0.00,1
c07478f3542422a7,1,0.00,1
26e1dd808f6f861f,1,0.00,1
572baf502203a096,1,0.00,1
0929a3e8aaffed8f,1,0.00,1
891ee34f05e70df4,1,0.00,1
cae91b4bc6263d8a,1,0.00,1
d39bdac17e4efdcd,1,0.00,1
b1e351fa3bd9e8e7,1,0.00,1
6c19d1430eb711ec,1,0.00,1
c2fbfa3b1ccc7835,1,0.00,1
4045cc8e9efa421a,1,0.00,1
9f786b619bbdb88c,1,0.00,1
f434b74005e70df4,1,0.00,1
a4f16aec779d90c2,1,0.00,1
8edc5d81be6db1d7,1,0.00,1
6a0654fe,1,0.00,1
b0808d32ecb851b2,1,0.00,1
488a9a3e4ea23a13,1,0.00,1
a6d056e5518f4a32,1,0.00,1
c9ed32e8711ee120,1,0.00,1
e69dc031c6263d8a,1,0.00,1
1ef5a99b5e12edef,1,0.00,1
125af95146d98882,1,0.00,1
db4cd552c8aaa4a8,1,0.00,1
9cd52315,1,0.00,1
0af202186569eeb3,1,0.00,1
483183df6332421a,1,0.00,1
7e08718b76dc4769,1,0.00,1
ce651e713bd9e8e7,1,0.00,1
78d729afa5bce124,1,0.00,1
aa6a9a4627466962,1,0.00,1
e8d1f90c1aa0e912,1,0.00,1
e76b61a05ec45883,1,0.00,1
a7402c508ce34352,1,0.00,1
249e38a3945dd5c4,1,0.00,1
c6101688ff065cf0,1,0.00,1
ada399825096d134,1,0.00,1
52fdc69bd780319b,1,0.00,1
